3610,416655,Augusta,49.78,239
3611,416656,Portland,26.49,498
3612,416657,Henderson,80.2,299
3613,416658,Scottsdale,68.4,97
3614,416659,Fort Walton Beach,37.88,431
3615,416660,Salinas,52.77,212
3616,416661,Hayward,66.8,37
3617,416662,Charlotte,86.81,67
3618,416663,Lakewood,54.97,458
3619,416664,Tucson,67.08,330
3620,416665,Jacksonville,6.01,267
3621,416666,Fort Collins,35.99,124
3622,416667,Hemet,13.69,329
3623,416668,Havre de Grace,64.87,461
3624,416669,Sacramento,80,230
3625,416670,Madison,94.02,433
3626,416671,Santa Ana,11.2,250
3627,416672,Kailua,5.09,121
3628,416673,Spokane,23.62,375
3629,416674,Madison,70.99,233
3630,416675,Duluth,66,433
3631,416676,McAllen,55.27,183
3632,416677,Downey,75.16,429
3633,416678,Overland Park,12.76,461
3634,416679,Vallejo,33.66,100
3635,416680,Augusta,89.53,250
3636,416681,San Jose,58.61,375
3637,416682,Irvine,51.22,457
3638,416683,Murfreesboro,6.43,256
3639,416684,Yonkers,36.8,247
3640,416685,Johnson City,58.43,64
3641,416686,High Point,10.5,301
3642,416687,Carrollton,39.21,383
3643,416688,Marysville,91.17,98
3644,416689,Milwaukee,28.4,147
3645,416690,Elkhart,62.27,201
3646,416691,Waterloo,64.42,21
3647,416692,Burbank,79.22,420
3648,416693,Appleton,36.48,278
3649,416694,St. Petersburg,88.61,304
3650,416695,Reading,42.06,224
3651,416696,St. Petersburg,30,489
3652,416697,Rancho Cucamonga,53.95,407
3653,416698,Costa Mesa,14.08,331
3654,416699,Santa Cruz,76.77,495
3655,416700,Bradenton,53.01,467
3656,416701,Grand Prairie,56.28,108
3657,416702,Bethlehem,47.27,63
3658,416703,Fargo,94.76,17
3659,416704,Fitchburg,44.71,22
3660,416705,Clearwater,13.81,193
3661,416706,Fargo,71.27,184
3662,416707,Chicago,43.07,133
3663,416708,Irvine,40.58,470
3664,416709,Bonita Springs,41.64,158
3665,416710,Fitchburg,90.15,405
3666,416711,Durham,83.85,278
3667,416712,Austin,26.76,11
3668,416713,Bremerton,60.77,10
3669,416714,Grand Prairie,77.14,16
3670,416715,Deltona,35.76,342
3671,416716,Medford,77.92,274
3672,416717,Monterey,16.21,26
3673,416718,Kenosha,73.79,473
3674,416719,Myrtle Beach,93.35,87
3675,416720,Ontario,87.04,300
3676,416721,Houma,21.44,458
3677,416722,Anchorage,51.85,219
3678,416723,Lafayette,90.66,382
3679,416724,Escondido,87.93,395
3680,416725,Lacey,75.77,239
3681,416726,GreenBay,81.38,141
3682,416727,Louisville,14.18,109
3683,416728,Duluth,66.27,154
3684,416729,Trenton,94.73,163
3685,416730,Hesperia,7.73,274
3686,416731,Kennewick,97.66,131
3687,416732,Utica,71.71,440
3688,416733,Stockton,4.14,431
3689,416734,Nashville,42.52,479
3690,416735,Bryan,52.5,436
3691,416736,Albany,78.42,285
3692,416737,Bradenton,2.69,370
3693,416738,Hemet,80.02,157
3694,416739,San Jose,41.66,465
3695,416740,Racine,6.03,51
3696,416741,San Jose,53.85,312
3697,416742,Garland,81.58,294
3698,416743,Waterloo,36.22,402
3699,416744,Hartford,49.29,488
3700,416745,Sterling Heights,29.25,44
3701,416746,Elkhart,25.13,325
3702,416747,Oceanside,53.14,319
3703,416748,Cape Coral,37.53,119
3704,416749,Alexandria,98.17,387
3705,416750,Palmdale,30.64,280
3706,416751,Beaumont,3.41,421
3707,416752,Chesapeake,24.48,277
3708,416753,Gulfport-Biloxi,27.18,479
3709,416754,Mobile,24.59,78
3710,416755,Anchorage,90.3,155
3711,416756,Los Angeles,25.16,80
3712,416757,Reno,5.31,425
3713,416758,Chicago,42.32,35
3714,416759,Tulsa,25.31,422
3715,416760,Portsmouth,69.73,21
3716,416761,Marysville,95.67,202
3717,416762,Hesperia,6.93,378
3718,416763,Mesquite,24.58,115
3719,416764,Minneapolis,50.24,104
3720,416765,Memphis,12.91,32
3721,416766,Hesperia,69.71,319
3722,416767,Orange,29.82,146
3723,416768,Bethlehem,70.58,408
3724,416769,Lacey,68.62,175
3725,416770,Grand Rapids,18.01,149
3726,416771,High Point,54.82,402
3727,416772,Cincinnati,47.19,305
3728,416773,Merced,63.14,10
3729,416774,Austin,34.52,258
3730,416775,Olathe,25.22,443
3731,416776,Gainesville,23.61,64
3732,416777,New Orleans,9.83,395
3733,416778,Yakima,5,82
3734,416779,Fayetteville,71.55,199
3735,416780,Elkhart,85.47,38
3736,416781,Naples,64.5,490
3737,416782,Tucson,95.89,491
3738,416783,Hartford,9.83,176
3739,416784,Sioux Falls,98.82,351
3740,416785,Saint Louis,98.95,116
3741,416786,Nashville,43.35,51
3742,416787,Birmingham,75.87,151
3743,416788,Erie,18.31,41
3744,416789,Billings,91.29,45
3745,416790,Sunnyvale,64.39,62
3746,416791,Miramar,46.05,12
3747,416792,Fullerton,41.31,357
3748,416793,Newark,7.69,156
3749,416794,Overland Park,1.52,470
3750,416795,Ogden,7.85,60
3751,416796,Hesperia,10.4,397
3752,416797,Antioch,13.5,342
3753,416798,Denver,78.57,174
3754,416799,Corpus Christi,12.22,313
3755,416800,Davenport,44.53,230
3756,416801,Springdale,35.92,316
3757,416802,Oxnard,47.09,155
3758,416803,Port Orange,33.07,32
3759,416804,Worcester,39.57,463
3760,416805,Chula Vista,52.51,183
3761,416806,Punta Gorda,55.68,185
3762,416807,Cincinnati,51.73,314
3763,416808,Kaneohe,79.87,450
3764,416809,Scranton,24.81,251
3765,416810,Monterey,21.86,374
3766,416811,Utica,9.03,463
3767,416812,Seaside,13.37,267
3768,416813,New York,94.03,294
3769,416814,Salem,87.61,250
3770,416815,New York,88,427
3771,416816,Pasadena,47.59,218
3772,416817,Medford,90.53,206
3773,416818,Provo,74.6,246
3774,416819,Albany,22.95,286
3775,416820,Saint Petersburg,91.34,170
3776,416821,Reno,35.75,72
3777,416822,Greensboro,55.06,51
3778,416823,Fort Lauderdale,85.95,62
3779,416824,Bridgeport,8.47,43
3780,416825,Riverside,36.23,188
3781,416826,Irvine,64.6,300
3782,416827,Boise,57.39,449
3783,416828,Little Rock,83.17,260
3784,416829,Charlotte,5.95,140
3785,416830,Mission Viejo,6.82,268
3786,416831,Olathe,34.45,3
3787,416832,Gulfport-Biloxi,36.37,24
3788,416833,Waterloo,77.09,57
3789,416834,Muskegon,13.7,366
3790,416835,Richmond,82.72,113
3791,416836,Overland Park,90.87,402
3792,416837,Sioux Falls,19.38,185
3793,416838,Bellevue,1.48,203
3794,416839,Boston,99.05,61
3795,416840,Fontana,8.89,25
3796,416841,Santa Rosa,52.7,436
3797,416842,Louisville,89.36,473
3798,416843,Reno,36.93,472
3799,416844,Escondido,39.69,385
3800,416845,Moreno Valley,93.03,130
3801,416846,Vallejo,49.78,410
3802,416847,Nashville,87.18,47
3803,416848,Tampa,55.26,38
3804,416849,Saint Paul,55.91,246
3805,416850,Springdale,62.59,323
3806,416851,Norwich,41.44,342
3807,416852,San Diego,96.02,478
3808,416853,Stockton,5.49,270
3809,416854,Sebastian,13.78,81
3810,416855,Tacoma,40.11,429
3811,416856,Tampa,66.49,65
3812,416857,Mesa,2.07,309
3813,416858,Allentown,65.29,70
3814,416859,Huntington Beach,50.37,351
3815,416860,Modesto,78.87,349
3816,416861,Henderson,67.11,234
3817,416862,New Orleans,46.93,125
3818,416863,Tucson,21.33,318
3819,416864,Bradenton,28.7,131
3820,416865,Lakeland,42.47,287
3821,416866,Champaign,59.34,42
3822,416867,Howell,97.09,3
3823,416868,Mesquite,12.74,314
3824,416869,Fort Walton Beach,73.57,75
3825,416870,Oklahoma City,55.28,9
3826,416871,Nashua,15.94,110
3827,416872,Shreveport,3.79,374
3828,416873,Springfield,89.42,325
3829,416874,Cleveland,56.24,488
3830,416875,Allentown,92.93,357
3831,416876,Lafayette,85.02,154
3832,416877,Clearwater,72.29,330
3833,416878,Trenton,27.44,400
3834,416879,McAllen,41.22,49
3835,416880,Clearwater,4.66,22
3836,416881,Baltimore,33.94,156
3837,416882,Fullerton,47.6,206
3838,416883,Westminster,34.85,292
3839,416884,St. Louis,68.21,440
3840,416885,Trenton,91.21,63
3841,416886,Clarke County,3.1,257
3842,416887,New Haven,16.67,105
3843,416888,Daly City,59.64,249
3844,416889,Providence,91.14,63
3845,416890,Pembroke Pines,26.93,468
3846,416891,Buffalo,13.61,469
3847,416892,Billings,81.5,64
3848,416893,Lorain,18.81,250
3849,416894,Olympia,21.29,404
3850,416895,Flint,94.44,470
3851,416896,Punta Gorda,97.21,206
3852,416897,Port Arthur,22.57,423
3853,416898,Sunnyvale,96.68,217
3854,416899,Irving,86.79,64
3855,416900,Sebastian,72.49,114
3856,416901,Macon,60.09,9
3857,416902,Elizabeth,59.86,371
3858,416903,Providence,25.08,321
3859,416904,Washington,84.91,22
3860,416905,Atlantic City,52.92,486
3861,416906,Pueblo,89.18,336
3862,416907,Albuquerque,26.46,40
3863,416908,Virginia Beach,10.66,82
3864,416909,Lancaster,40.45,353
3865,416910,Spokane,76.84,168
3866,416911,New Haven,86.61,97
3867,416912,Leominster,34.8,254
3868,416913,Hampton,67.29,440
3869,416914,Topeka,53.93,2
3870,416915,Lubbock,45.8,81
3871,416916,Seattle,12.74,304
3872,416917,Flint,13.46,193
3873,416918,North Las Vegas,3.29,182
3874,416919,Torrance,85.52,411
3875,416920,Burbank,65.94,228
3876,416921,Miami,61.33,25
3877,416922,San Antonio,70.88,201
3878,416923,Gulfport-Biloxi,88.64,52
3879,416924,Victorville,13.26,348
3880,416925,Victorville,6.31,422
3881,416926,Asheville,95.26,440
3882,416927,Corpus Christi,9.19,93
3883,416928,Colorado Springs,97.37,233
3884,416929,Athens,23.88,434
3885,416930,Clarke County,12.14,23
3886,416931,North Las Vegas,87.81,465
3887,416932,Ogden,52.38,348
3888,416933,Chula Vista,86.69,288
3889,416934,Vallejo,22.2,360
3890,416935,Norfolk,3.97,455
3891,416936,Havre de Grace,64.84,311
3892,416937,Fort Lauderdale,68.05,461
3893,416938,Independence,19.28,226
3894,416939,Atlantic City,75.06,490
3895,416940,Norman,91.78,63
3896,416941,Clearwater,16.54,283
3897,416942,Victorville,100,406
3898,416943,Chula Vista,93.77,440
3899,416944,Cambridge,23.73,400
3900,416945,Clarke County,55.9,149
3901,416946,Chula Vista,44.16,260
3902,416947,Allentown,1.96,36
3903,416948,Alexandria,98.93,31
3904,416949,Kenosha,80.17,26
3905,416950,Punta Gorda,99.33,469
3906,416951,Yonkers,24.02,193
3907,416952,Norman,5.23,47
3908,416953,Tempe,87.54,254
3909,416954,Marysville,49.45,465
3910,416955,El Paso,72.77,184
3911,416956,Oxnard,34.08,19
3912,416957,Tulsa,7.99,238
3913,416958,New London,44.16,28
3914,416959,Las Cruces,45.06,389
3915,416960,Muskegon,89.24,302
3916,416961,Marina,26.5,341
3917,416962,Inglewood,63.4,246
3918,416963,Lake Charles,51.78,166
3919,416964,Canton,65.15,373
3920,416965,Panama City,12.34,282
3921,416966,Kalamazoo,15.08,429
3922,416967,Atlantic City,59.36,496
3923,416968,Thousand Oaks,56.07,373
3924,416969,Brownsville,47.58,42
3925,416970,Norwich,26.61,395
3926,416971,Saint Paul,1.3,50
3927,416972,Akron,27.72,193
3928,416973,Provo,41.99,461
3929,416974,Roseville,20.78,243
3930,416975,Killeen,47.82,49
3931,416976,Murrieta,43.63,184
3932,416977,Minneapolis,90.39,452
3933,416978,Santa Maria,93.09,169
3934,416979,Bakersfield,39.93,176
3935,416980,San Diego,96.85,274
3936,416981,Saint Louis,48,118
3937,416982,Corpus Christi,77.77,360
3938,416983,Oxnard,12.29,324
3939,416984,Roseville,86.54,96
3940,416985,Spartanburg,88.89,412
3941,416986,Seattle,24.66,465
3942,416987,Austin,43.71,161
3943,416988,Asheville,21.72,393
3944,416989,Irvine,74.47,468
3945,416990,Phoenix,40.95,255
3946,416991,Athens,26.77,272
3947,416992,Utica,2.99,26
3948,416993,Arvada,86.18,180
3949,416994,Tempe,15.23,312
3950,416995,Dayton,51.02,439
3951,416996,Daly City,79.34,284
3952,416997,Davidson County,60.74,422
3953,416998,Bonita Springs,18.56,168
3954,416999,Fort Walton Beach,65.03,46
3955,417000,Monterey,38.88,26
3956,417001,Salt Lake City,2.31,107
3957,417002,Hialeah,64.79,126
3958,417003,Philadelphia,60.81,138
3959,417004,San Diego,53.73,362
3960,417005,Torrance,90.1,465
3961,417006,Youngstown,51.39,38
3962,417007,Santa Ana,42.6,318
3963,417008,West Valley City,60.63,280
3964,417009,Dallas,2.71,60
3965,417010,Rockford,86,252
3966,417011,Chula Vista,97.31,378
3967,417012,Reading,95.47,12
3968,417013,Portland,81.18,383
3969,417014,Lexington,86.2,357
3970,417015,Port Orange,15.4,158
3971,417016,Austin,98.96,147
3972,417017,Waterloo,64.01,231
3973,417018,Knoxville,4.42,6
3974,417019,Los Angeles,7.86,83
3975,417020,Scottsdale,73.75,148
3976,417021,Victorville,68.73,110
3977,417022,Garland,7.34,33
3978,417023,Saginaw,65.18,281
3979,417024,Omaha,70.58,425
3980,417025,Monroe,61.34,436
3981,417026,Hayward,43.07,489
3982,417027,Anchorage,82.48,179
3983,417028,Baltimore,61.62,173
3984,417029,Olympia,35.5,382
3985,417030,Chesapeake,11.53,52
3986,417031,Miami,51.19,276
3987,417032,Norman,84.97,138
3988,417033,Gulfport-Biloxi,3.71,58
3989,417034,Bradenton,6.03,428
3990,417035,Buffalo,14.98,223
3991,417036,Huntington,50.68,329
3992,417037,Indianapolis,67.33,274
3993,417038,Layton,94.9,147
3994,417039,Arlington,21.22,66
3995,417040,Winter Haven,28.51,489
3996,417041,Hollywood,8.02,106
3997,417042,Los Angeles,97.8,202
3998,417043,San Francisco,34.09,279
3999,417044,Beaumont,45.14,218
4000,417045,Chesapeake,47.4,234
4001,417046,Fayetteville,93.84,288
4002,417047,Norman,66.26,411
4003,417048,Richmond County,68.75,55
4004,417049,Orlando,27.63,497
4005,417050,Oxnard,87.85,268
4006,417051,Norfolk,18.88,5
4007,417052,Virginia Beach,60.25,2
4008,417053,Charlotte,69.42,406
4009,417054,San Antonio,62.83,415
4010,417055,Scranton,60.26,348
4011,417056,Spartanburg,73.29,318
4012,417057,Layton,44.29,356
4013,417058,Port Saint Lucie,67.71,482
4014,417059,South Bend,91.39,382
4015,417060,Topeka,79.3,398
4016,417061,Lakeland,45.99,211
4017,417062,McHenry,58.68,483
4018,417063,San Diego,81.09,91
4019,417064,Hialeah,28.04,403
4020,417065,Eugene,55.77,297
4021,417066,Simi Valley,68,123
4022,417067,Memphis,5.5,476
4023,417068,Vallejo,50.43,123
4024,417069,Roanoke,53.23,115
4025,417070,Brighton,92.35,73
4026,417071,Port Arthur,59.46,58
4027,417072,Barnstable,99.53,55
4028,417073,Grand Prairie,68.54,293
4029,417074,Louisville,20.92,86
4030,417075,Baltimore,77.06,180
4031,417076,Garland,85.82,224
4032,417077,Arvada,80.33,277
4033,417078,Saint Paul,90.68,25
4034,417079,Boise,85.49,268
4035,417080,San Antonio,69.92,290
4036,417081,Pittsburgh,13.26,287
4037,417082,Augusta,28.67,131
4038,417083,San Buenaventura,82.36,466
4039,417084,Monroe,24.49,44
4040,417085,Orange,89.57,260
4041,417086,Asheville,42.48,456
4042,417087,Murrieta,3.43,94
4043,417088,Muskegon,29.79,251
4044,417089,Kaneohe,22.73,397
4045,417090,Montgomery,52.44,294
4046,417091,Mobile,87.5,307
4047,417092,Irving,81.5,263
4048,417093,Davidson County,5.7,495
4049,417094,Springfield,48.06,55
4050,417095,Victorville,6.21,222
4051,417096,Lincoln,1.05,286
4052,417097,Independence,99.45,304
4053,417098,Jacksonville,60.63,387
4054,417099,Elkhart,93.15,90
4055,417100,Davidson County,82.85,19
4056,417101,Orem,67.41,117
4057,417102,Jefferson,39.12,234
4058,417103,Pensacola,37.61,55
4059,417104,Myrtle Beach,40.05,343
4060,417105,Billings,80.77,144
4061,417106,Boston,57.53,411
4062,417107,Las Vegas,29.69,267
4063,417108,High Point,66.88,180
4064,417109,Murfreesboro,34.9,224
4065,417110,Miramar,22.27,45
4066,417111,Reading,92.48,97
4067,417112,Elk Grove,74.34,173
4068,417113,Las Vegas,98.75,178
4069,417114,Jersey City,36.6,353
4070,417115,College Station,32.25,196
4071,417116,Durham,80.91,322
4072,417117,Thornton,38.63,490
4073,417118,Bradenton,8.55,21
4074,417119,Billings,25.37,213
4075,417120,Brownsville,67.39,129
4076,417121,Temecula,69.7,383
4077,417122,Lacey,86.54,106
4078,417123,Stamford,24.36,128
4079,417124,Raleigh,34.21,78
4080,417125,Bonita Springs,49.67,395
4081,417126,Olympia,78.01,297
4082,417127,Monterey,75.49,339
4083,417128,North Las Vegas,58.06,140
4084,417129,Mission Viejo,69.02,448
4085,417130,Sacramento,29.95,145
4086,417131,Garden Grove,6.2,473
4087,417132,Hesperia,77.24,123
4088,417133,Columbia,66.85,483
4089,417134,Memphis,77.08,29
4090,417135,Monterey,50.45,78
4091,417136,Spartanburg,92.85,243
4092,417137,Glendale,75.17,364
4093,417138,Bel Air,35.56,255
4094,417139,Alexandria,19.7,1
4095,417140,Orem,41.09,77
4096,417141,Savannah,3.41,437
4097,417142,Lafayette,56.41,328
4098,417143,Hampton,65.95,398
4099,417144,Panama City,29.85,105
4100,417145,Fairfield,95.95,418
4101,417146,Reading,41.91,4
4102,417147,Palmdale,26.11,212
4103,417148,Lancaster,11.76,260
4104,417149,Pompano Beach,34.18,28
4105,417150,Erie,49.73,446
4106,417151,Thousand Oaks,50.75,50
4107,417152,Naperville,83.41,446
4108,417153,Sioux Falls,99.01,204
4109,417154,Norfolk,3.57,104
4110,417155,Lakeland,15.89,318
4111,417156,Pueblo,27.12,128
4112,417157,Spartanburg,62.39,481
4113,417158,Sarasota,35.14,312
4114,417159,Boise,72.81,208
4115,417160,Utica,81.5,6
4116,417161,Waco,39.45,317
4117,417162,Des Moines,95.68,12
4118,417163,Saginaw,20.28,165
4119,417164,Howell,3.12,288
4120,417165,Newburgh,13.38,251
4121,417166,Rockford,25.26,98
4122,417167,Baltimore,46.57,332
4123,417168,Daly City,41.91,41
4124,417169,Corona,64.37,18
4125,417170,Knoxville,65.31,405
4126,417171,Little Rock,20.88,7
4127,417172,Port Arthur,60.72,271
4128,417173,Honolulu,34.88,377
4129,417174,Merced,24.81,152
4130,417175,Santa Rosa,53.02,36
4131,417176,Chicago,33.45,200
4132,417177,Toledo,18.71,378
4133,417178,Stamford,76.93,362
4134,417179,Monterey,5.76,109
4135,417180,Newark,11.62,221
4136,417181,Buffalo,60.21,18
4137,417182,Minneapolis,61.67,157
4138,417183,Topeka,81.72,215
4139,417184,Jackson,86.33,133
4140,417185,Pittsburgh,3.23,496
4141,417186,Jefferson,50.1,163
4142,417187,Montgomery,80.34,455
4143,417188,Huntington,9.56,461
4144,417189,Santa Clara,95.57,422
4145,417190,Cleveland,86.29,233
4146,417191,Aberdeen,76.04,485
4147,417192,Syracuse,12.06,323
4148,417193,South Bend,29.39,430
4149,417194,Punta Gorda,19.33,214
4150,417195,Hemet,86.75,155
4151,417196,College Station,52.95,287
4152,417197,Fontana,87.57,376
4153,417198,Grayslake,50.35,11
4154,417199,Bloomington,98.94,196
4155,417200,Long Beach,69.86,407
4156,417201,Davenport,42,491
4157,417202,Oakland,98.29,95
4158,417203,Norman,18.82,432
4159,417204,Marina,18.2,295
4160,417205,Oxnard,68.76,64
4161,417206,Norwich,3.86,283
4162,417207,Waterbury,57.9,25
4163,417208,Atlantic City,83.79,372
4164,417209,Huntington,5.08,93
4165,417210,Tampa,41.01,215
4166,417211,Springdale,96.28,61
4167,417212,Daly City,47.15,463
4168,417213,Wilmington,68.4,71
4169,417214,New York City,35.27,98
4170,417215,Brownsville,81.5,145
4171,417216,Daly City,82.71,495
4172,417217,Fitchburg,56.44,210
4173,417218,Bryan,89.16,499
4174,417219,Memphis,13.34,77
4175,417220,Pompano Beach,35.16,288
4176,417221,El Monte,65.34,224
4177,417222,Columbus,78.24,43
4178,417223,Lincoln,90.6,176
4179,417224,Fort Wayne,22.01,24
4180,417225,Daytona Beach,79.41,182
4181,417226,New Haven,59.61,158
4182,417227,Santa Ana,60.11,118
4183,417228,Santa Ana,13.53,276
4184,417229,Corona,10.53,19
4185,417230,Spokane,74.96,281
4186,417231,Pensacola,78.9,17
4187,417232,Howell,97.77,390
4188,417233,Phoenix,55.35,148
4189,417234,Denton,46.46,54
4190,417235,Atlanta,52.16,246
4191,417236,Huntsville,47.67,93
4192,417237,Kissimmee,12.31,480
4193,417238,Pompano Beach,43.14,272
4194,417239,San Antonio,13.03,398
4195,417240,Newburgh,38.28,411
4196,417241,Manchester,3.81,332
4197,417242,Tyler,22.59,408
4198,417243,Santa Rosa,70.52,256
4199,417244,Sarasota,2.53,313
4200,417245,Monterey,14.08,415
4201,417246,Scottsdale,48.07,409
4202,417247,Dayton,6.94,329
4203,417248,Nashville,82.16,319
4204,417249,McAllen,74.07,260
4205,417250,Burlington,37.76,280
4206,417251,Asheville,23.43,257
4207,417252,Buffalo,39.21,6
4208,417253,Chattanooga,59.25,211
4209,417254,Chattanooga,80.13,320
4210,417255,Boston,50.13,429
4211,417256,Carrollton,38.2,6
4212,417257,Hartford,71.49,386
4213,417258,St. Petersburg,81.31,381
4214,417259,Orlando,46.1,393
4215,417260,Brighton,48.94,432
4216,417261,Hesperia,5.88,282
4217,417262,Tacoma,77.26,67
4218,417263,Baton Rouge,46.69,469
4219,417264,New York,78.79,344
4220,417265,Nashville,9.99,357
4221,417266,Kenosha,10.83,358
4222,417267,Chandler,95.97,360
4223,417268,Durham,65.41,151
4224,417269,Nashua,17.26,13
4225,417270,San Francisco,39.44,135
4226,417271,Killeen,19.66,206
4227,417272,Pomona,34.97,96
4228,417273,Green Bay,71.85,317
4229,417274,Fontana,17.51,261
4230,417275,Fort Worth,64.73,349
4231,417276,McAllen,97.7,318
4232,417277,Fayetteville,98.57,89
4233,417278,Yakima,25.51,404
4234,417279,Vallejo,88.26,398
4235,417280,Glendale,60.54,224
4236,417281,York,84.89,270
4237,417282,Bellevue,14.98,116
4238,417283,Virginia Beach,35.58,448
4239,417284,Santa Maria,65.5,27
4240,417285,Bethlehem,77.75,171
4241,417286,Orange,16,52
4242,417287,Raleigh,36.02,367
4243,417288,Santa Cruz,54.37,226
4244,417289,Henderson,48.17,276
4245,417290,Athens,28.68,74
4246,417291,Hickory,9.73,63
4247,417292,Port Orange,36.93,119
4248,417293,Gulfport-Biloxi,81.36,433
4249,417294,Winter Haven,74.69,390
4250,417295,Columbia,85.74,220
4251,417296,Charlotte,98.26,116
4252,417297,North Port,60.29,296
4253,417298,Houston,94.45,422
4254,417299,Fort Smith,18.79,292
4255,417300,Waco,58.06,228
4256,417301,Frederick,43.46,192
4257,417302,Albuquerque,75.84,259
4258,417303,Garden Grove,4.27,303
4259,417304,Denton,61.04,472
4260,417305,Des Moines,2.8,367
4261,417306,Flint,70.36,256
4262,417307,Des Moines,23.43,339
4263,417308,Saint Petersburg,7.82,231
4264,417309,Newburgh,57.17,496
4265,417310,Elk Grove,47.57,27
4266,417311,Orem,86.71,144
4267,417312,Macon,27.11,385
4268,417313,Los Angeles,34.95,34
4269,417314,Arlington,35.45,195
4270,417315,Appleton,51.82,265
4271,417316,Boulder,70.63,84
4272,417317,Saint Petersburg,10.78,166
4273,417318,West Valley City,82.91,422
4274,417319,Santa Clarita,2.8,209
4275,417320,Redding,45.38,163
4276,417321,Harlingen,41.1,387
4277,417322,Round Lake Beach,80.23,209
4278,417323,Stockton,9.61,24
4279,417324,Salt Lake City,87.54,459
4280,417325,Bethlehem,48.04,377
4281,417326,Monroe,14.3,433
4282,417327,Anaheim,6.84,451
4283,417328,Oceanside,76.21,279
4284,417329,Boston,50.4,148
4285,417330,Phoenix,67.99,224
4286,417331,Daly City,98.57,173
4287,417332,Billings,39.27,68
4288,417333,Richmond,57.44,344
4289,417334,Oklahoma City,8.74,338
4290,417335,Duluth,69.18,70
4291,417336,Ogden,38.71,36
4292,417337,Kenosha,42.76,45
4293,417338,Hialeah,1.25,390
4294,417339,Oceanside,77.7,211
4295,417340,Utica,38.06,250
4296,417341,Jefferson,34.52,309
4297,417342,Stockton,38.18,408
4298,417343,Louisville,6.63,448
4299,417344,Gainesville,70.81,226
4300,417345,Mesa,89.83,148
4301,417346,Naperville,34.63,445
4302,417347,Corpus Christi,84.23,324
4303,417348,Sarasota,25.19,408
4304,417349,Rancho Cucamonga,97.31,481
4305,417350,Fitchburg,40.44,25
4306,417351,Port Saint Lucie,76.26,244
4307,417352,Milwaukee,43.9,5
4308,417353,McHenry,89.64,180
4309,417354,Pompano Beach,67.8,247
4310,417355,Davenport,4.07,185
4311,417356,Amarillo,26.51,121
4312,417357,Orem,53.84,92
4313,417358,Miami,97.57,47
4314,417359,Orlando,48.81,449
4315,417360,Lexington,1.3,436
4316,417361,St. Petersburg,74.71,242
4317,417362,Huntsville,86.54,21
4318,417363,Trenton,33.05,460
4319,417364,Orlando,21.81,455
4320,417365,Houma,96.37,330
4321,417366,Fitchburg,93.9,335
4322,417367,Allentown,90.6,416
4323,417368,Palm Springs,82.38,464
4324,417369,Leominster,92.7,471
4325,417370,San Jose,80.88,364
4326,417371,Flint,8.01,308
4327,417372,Howell,79.73,135
4328,417373,Salem,28.62,369
4329,417374,Alexandria,25.16,78
4330,417375,Manchester,29.87,356
4331,417376,San Francisco,29.11,431
4332,417377,St. Petersburg,54.88,144
4333,417378,West Covina,1.17,131
4334,417379,Grayslake,35.21,148
4335,417380,Boise City,27.29,459
4336,417381,Champaign,30.25,97
4337,417382,Tyler,65.36,489
4338,417383,Newburgh,58.36,103
4339,417384,Pittsburgh,8.61,66
4340,417385,Simi Valley,93.84,214
4341,417386,Houma,33.38,110
4342,417387,Reading,60.44,341
4343,417388,Thornton,17.04,453
4344,417389,New York,41.78,391
4345,417390,Waco,7.17,271
4346,417391,Knoxville,14.27,100
4347,417392,Norfolk,34,128
4348,417393,Atlanta,28.28,35
4349,417394,Springdale,92.11,459
4350,417395,Port Saint Lucie,77.51,227
4351,417396,Cathedral City,96.34,6
4352,417397,Rockford,62.83,440
4353,417398,Richmond,84.18,448
4354,417399,Hampton,78.48,50
4355,417400,Bridgeport,86.66,291
4356,417401,Simi Valley,66.63,323
4357,417402,Monterey,72.26,387
4358,417403,Kalamazoo,94.89,333
4359,417404,Reading,97.73,396
4360,417405,Clearwater,29.09,312
4361,417406,Hialeah,89.61,145
4362,417407,Kalamazoo,78.29,409
4363,417408,Huntsville,74.55,141
4364,417409,Saint Louis,55.54,290
4365,417410,Wichita,95.84,249
4366,417411,Chula Vista,51.4,360
4367,417412,New Bedford,60.85,101
4368,417413,Independence,84.44,420
4369,417414,Indianapolis,31.04,166
4370,417415,Portland,81.64,437
4371,417416,Los Angeles,88.3,271
4372,417417,Plano,73.84,1
4373,417418,Jefferson,59.05,495
4374,417419,Bonita Springs,2.07,94
4375,417420,Inglewood,91.97,222
4376,417421,Grand Rapids,55.74,469
4377,417422,High Point,4.4,339
4378,417423,Hickory,83.82,281
4379,417424,Medford,40.07,201
4380,417425,Hesperia,83.2,50
4381,417426,Round Lake Beach,91.9,290
4382,417427,Arvada,28.93,497
4383,417428,Port Orange,58.27,155
4384,417429,Fullerton,45.68,383
4385,417430,Eugene,23.33,44
4386,417431,Davenport,90.91,481
4387,417432,San Jose,93.46,302
4388,417433,Lowell,51.48,185
4389,417434,Irvine,49.89,118
4390,417435,Bakersfield,5.31,475
4391,417436,New London,87.4,108
4392,417437,Thornton,14.21,11
4393,417438,Tucson,80.06,339
4394,417439,Oxnard,34.31,45
4395,417440,Chandler,32.38,271
4396,417441,Grayslake,68.18,270
4397,417442,Grayslake,27.76,308
4398,417443,Austin,65.21,164
